utterance|request|importance
I got an error message when I tried to pay, but I was charged anyway, report it|payment_issue|standard_priority
send me some bills|get_invoice|medium_priority
you're not helping, talk to someone|contact_human_agent|medium_priority
how can i check my bills?|check_invoices|high_priority
how do I see your payment methods?|check_payment_methods|medium_priority
I changed my mind, what do I have to do to delete my account?|delete_account|standard_priority
please, could you ask an agent if I could solve problems making a payment?|payment_issue|medium_priority
I can't find my invoices, can you check them?|check_invoices|standard_priority
can you tell me about your reimbursement policy?|check_refund_policy|standard_priority
i changed my mind, help me close my user account|delete_account|high_priority
I want to write an opinion|review|standard_priority
can you ask an agent if i could get an invoice, please?|get_invoice|high_priority
I want information about seeing some bills|get_invoice|medium_priority
I ordered something, what should i do to change my order?|change_order|high_priority
i dont want my account, can i close it?|delete_account|high_priority
I forgot my password, help me reset it|recover_password|standard_priority
I purchased something, what do I have to do to change my order?|change_order|standard_priority
what information can u tell me about seeing some invoices?|get_invoice|high_priority
I want information, what do I have to do to contact Customer Support?|contact_customer_service|standard_priority
i want to obtain some bills, can you give me some information?|get_invoice|standard_priority
I want to see the number to contact Client Service|contact_customer_service|medium_priority
i got an error message when i tried to pay, but i was charged anyway, can u notify it?|payment_issue|high_priority
is it possible to list your payment options?|check_payment_methods|medium_priority
sign up to tbe corporate newsletter|newsletter_subscription|medium_priority
can u ask an agent if i can request some bills?|get_invoice|high_priority
you're not helping and I want to contact someone|contact_human_agent|standard_priority
the concert was postponed, what can i do to obtain a reimbursement?|get_refund|standard_priority
